,l_XY,l_YZ,l_XZ,r_XY,r_YZ,r_XZ,label
16,1.2279635388725036,0.9814323282625637,-0.5983463089748012,0.8553145898336785,1.0733624615498196,-0.5240946629209591,0
17,1.2235585902254174,0.9971584195265307,-1.3474644131814038,0.7337027773993469,1.2765592288413976,-0.6038914009517553,0
18,1.2589817587644716,0.9604174144099829,-1.5273213165772241,0.7249998064507388,1.274340568841488,-0.6307881164001518,0
19,1.258446989368895,0.9622139315168856,-1.0353077135270292,0.8233787581284863,1.0719800657981426,-0.5567926028539224,0
20,1.2853540132088068,1.027662400788057,-1.3285008240823526,0.776859194654258,1.2428626681329058,-0.43777669650081036,0
21,1.254889593281942,0.9759189767189984,-0.9292965091845964,0.816029683812167,1.0732352431885284,-0.576235572044267,0
22,1.2617688585867601,0.9640213791244855,-0.8359155738781167,0.8545285420950528,1.0426603063842461,-0.48295425939322634,0
23,1.2598444555426356,0.9763043698029665,-0.7263767955489822,0.8940793869864915,1.059006624984097,-0.39023922401285593,0
24,1.307229084566122,0.9769735020285445,-0.8980297943710012,0.8548125166473026,1.0939030685739082,-0.42761011118857284,0
25,1.3022424001355908,0.9909411932046893,-0.8707829978253019,0.8563755264145216,1.1417115346869209,-0.3231613181237437,0
26,1.3009126286845607,1.0280176005471946,-0.650297165743982,0.8468714592111662,1.2396086927360768,-0.14823531358854242,0
27,1.306349221979824,1.0260634688909425,-0.3814524263408605,0.8508454883787318,1.235242100686125,-0.09781993391232498,0
28,1.3138903064271135,1.0162533673031262,-0.9623268608369406,0.867684357256404,1.211202554873203,-0.07956524965134897,0
29,1.3321628574116324,1.018249102117354,-0.9203860067414013,0.864037423989913,1.2123440888358834,0.020445260702050775,0
30,1.326819729254423,1.00354654523045,-1.428002617733804,0.8488028040634824,1.2077510558666116,0.010263250500492285,0
31,1.2802929816907829,1.027260089695834,-0.7727951135748778,0.8425156547896259,1.2234903181423777,-0.08320498941787356,0
32,1.3121723297328112,1.0369802686680023,-0.6521800973588094,0.8278684978961263,1.2566721566421197,-0.05684519206826045,0
33,1.3342310819010448,1.0449978364101995,-1.6562189265180411,0.792895541992095,1.2345620160757529,-0.029994881062042025,0
34,1.268536649523609,1.0318273516205474,-0.6801167767141821,0.8614499865869594,1.2565531511713317,-0.25075583145959973,0
35,1.2433902514680406,1.0589928668893498,-0.29390304861195415,0.8702289731093195,1.2604755155093106,-0.16123442200000723,0
36,1.2592975390742727,1.038482671227225,-0.21580253031123722,0.8804433432627911,1.2424766359329273,-0.20764122559620413,0
37,1.2795562180088185,1.0509322541025807,-0.7658374668204605,0.86247420128186,1.2923905705483956,-0.3155213311464959,0
38,1.240151682171279,1.0195673040134468,-0.6621541437738596,0.8620975034007375,1.1322440038401498,-0.4945939834337901,0
39,1.2168172705420441,1.0279088303232302,-0.6994710194642693,0.8422427622568855,1.1889739154942476,-0.5679055852500664,0
40,1.1979287160832353,1.0145979450441123,-0.5217165420530308,0.8954211687649065,1.1477721777185352,-0.5716358440147591,0
41,1.1437703246739774,1.0316659737912066,-0.33129794715600286,0.8626530422625606,1.2106000076866166,-0.5634288235901994,0
42,1.1313372445189893,1.0359055032436764,-0.26744405688581163,0.8449902110433041,1.2584019237741433,-0.5194177911280395,0
43,1.1811974507366032,1.0153284187181963,-0.15537467208754216,0.8402333454892845,1.230938851804466,-0.27034739062709506,0
44,1.2148864857857284,0.9894344703128286,-0.19851662162760855,0.8326693920697814,1.1687108899510763,-0.29791823189145267,0
45,1.2343967997627414,0.9684756266512209,0.05099127197145891,0.8286629033697324,1.1613171406324214,-0.3188704874429772,0
46,1.2510517044623648,0.9487646923953902,0.5581071162370047,0.8094047204674645,1.193520678902582,-0.3974788710712165,0
47,1.2966983625368553,0.8957988629538179,0.655390375831247,0.8385115504176747,1.1157238629333193,-0.3902022722853937,0
48,1.3549437750341506,0.8484527900122251,0.9721025400161727,0.8294004543364325,1.0912755352486867,-0.4575884876400951,0
49,1.3649123355856512,0.8558457318450262,1.2899543534067957,0.7990561778283605,1.1708891525614853,-0.848457909720191,0
50,1.2827054723034872,0.8547839758640193,1.7145549901195738,0.8619683323403226,1.1888995542803609,-1.0105196653297155,0
51,1.2713699418003128,0.914898525816106,1.7542061569122605,0.8376387546035478,1.228771388965146,-1.2506051760102417,0
52,1.24851546183278,0.9242055089445205,2.1005554524971335,0.8522520372990462,1.2849660685751936,-1.1602091568542787,0
53,1.2113460731414174,0.8704081789916764,2.3303674516624326,0.8871534022533827,1.2518374239881584,-1.1496099295197746,0
54,1.1877851385357427,0.8758272614840769,2.165042129976792,0.9549586676539404,1.1782187549573102,-1.249384594369187,0
55,1.2494873296413476,0.8433896549892348,2.029916233531103,0.969837121045704,1.110251576799478,-1.5179269010184895,0
56,1.1701654496240605,0.8782544157111034,2.2710891069226142,0.9830020699733443,1.2117356018815373,-1.4575212394878871,0
57,1.145837847389712,0.9030545773701883,2.3262245482331463,1.0388504259193057,1.2100432799390481,-1.8693752170339375,0
58,1.1610628950236095,0.9342036357533418,2.2010959547142828,1.015088681300944,1.0778231885765406,-2.30214221687426,0
59,1.1599093590681449,0.9743827802480234,2.2911472348808126,0.9775128496174992,1.1833882373697076,-2.2483153490757553,0
60,1.179070143043243,0.9865610671553641,2.2388646137215815,0.9477419022688957,1.1604925280568836,-2.318623133481305,0
61,1.1225525490812107,0.9894758234065074,2.113760097547135,0.9158566298888591,1.205128303833905,-2.355032460070962,0
62,1.0858707046050398,0.9363520995304182,2.045891947621009,0.9353231131872443,1.1259152038102835,-2.5246024405676297,0
63,1.073350041670114,0.9705929932357474,2.105494674109931,0.9409031357345118,1.1217062469738737,-2.436313494820523,0
64,1.0782652706789706,0.9152277686775192,2.118135528870596,0.9239573358661868,1.0696390187638838,-2.423167162950629,0
65,1.1302751400199331,0.925872917663097,2.124060443635567,0.8652408139565464,1.0658806725350622,-2.4070497650903317,0
66,1.0727653418392493,0.977060241173664,2.18158242903828,1.0017738338291609,1.1987110212603844,-2.46104866638512,0
67,1.1295751500980602,0.9605267997814132,2.061343300054322,0.95937750175001,1.1765819991360373,-2.2488210169292993,0
68,1.1270516807156847,0.9322010281665819,2.1062485489656044,0.9329611754426403,1.1362341297403045,-2.317949505878756,0
69,1.0371941802283926,0.9779209833319469,2.1566183640775782,0.9768145701003538,1.2041188499971398,-2.2290301857671593,0
70,1.004579896956372,0.96619618396478,2.116828397496896,0.9935979832381189,1.1895266544665264,-2.166531525132919,0
71,0.9757180335289448,1.001704566829413,1.9713265273912484,1.0193296364713467,1.1946395817490223,-2.1007690164928645,0
72,0.9532663969924776,0.958919840436099,2.0135820148506274,1.0540281223460655,1.1126521941437306,-2.043281716281438,0
73,0.9192848270174465,0.9362114887666713,1.8854333149087867,1.0815623866442212,1.0788015316090873,-1.8339869642288569,0
74,0.9341390412181088,0.8904581373552538,1.7455176630418516,1.0842376446436846,1.0630820618301624,-1.79682892114444,0
75,0.8532744927768758,0.8936321603792814,1.5551757521853768,1.0513680378854762,1.0813655956554136,-1.6245285107898804,0
76,0.800969277463081,0.8044880175952202,1.5690059250389485,1.025631841691606,1.1175438632316455,-2.022925688045276,0
77,0.8040493843057098,0.6911252156479075,1.2489911726149778,1.0121234426057515,1.0515605470338083,-1.7812598887408384,0
78,0.8070318738872355,0.734684816774376,1.332063985242646,1.031014053911422,1.0540839292556201,-1.7542064994698292,0
79,0.862405126465764,0.6075094942339408,1.0703288671333109,0.9450669630923106,1.0598807536071808,-1.993869806436627,0
80,0.8361738543786208,0.6150329287041322,1.0566308611898614,1.0073480836063804,1.021108497170832,-1.7257195134258505,0
81,0.7990892276356849,0.5289054996009854,0.8523014010587272,1.0567350804997508,0.8161580026355688,-0.9681596379495534,0
82,0.7359780675045001,0.5850448458234383,1.041691616301811,0.9648695572844013,0.9147133236570115,-1.3723841175763039,0
83,0.7756645090072194,0.4109975723658001,0.7405390681533465,0.9408857921924031,0.7244389686957754,-1.0838360642324614,0
84,0.8198145006218178,0.41260864217906257,0.6482412158812516,0.7248045660526411,0.6880897674785768,-1.3339899815532599,0
85,0.8706222376614625,0.28342253357073605,0.4177825016711241,0.9353716553059924,0.5756087902537088,-0.8635555822237814,0
86,0.8232316206785844,0.17448894110002963,0.26622376101372436,0.6854391123868036,0.47705247492088526,-1.030558967269127,0
87,1.0091714087915904,0.07732428351328141,-0.00033088485469336457,0.7233879588319742,0.40481368664320516,-0.9380872094041302,0
88,0.9686208592060498,0.07459263438626901,0.04877945097845764,0.7060064978523235,0.311600094879479,-0.8385029639747121,0
89,0.952443166571465,-0.04659355180464242,-0.00504301936218001,0.7130197666870395,0.22918034155435751,-0.7527763885549499,0
90,1.0770445384855278,-0.08969682080931579,-0.10459201164820912,0.519081482330279,0.13782042232622474,-0.9183956316692834,0
91,1.063164270724736,-0.10447626562586491,-0.10195800499180445,0.38055760579907005,0.04327111289544384,-0.9556729454749504,0
92,1.0736376112521608,-0.08709939471363096,-0.07273969994935486,0.42386164595037884,-0.0654229882046656,-0.7582911375597252,0
93,0.7531554766566225,-0.1238630339975969,0.12273862608015698,0.4094412032408144,-0.1252532788358414,-0.649767590144614,0
94,0.8867690388227707,-0.08646369519796857,0.05853937979014357,0.45186637035007693,-0.025185979931597303,-0.7616297957323702,0
95,0.7582014697430185,-0.08271132907351396,0.13671947960102632,0.17808964795813428,-0.10690116360228753,-0.9607673544786707,0
96,0.6694138591173427,-0.09285685544973062,0.1855969498192969,0.07813233051092379,-0.17309155618162822,-0.9874001713827422,0
97,0.6834561136063378,-0.13911998581886234,0.14415935240940544,0.2397553642879396,-0.1667143957201546,-0.770492009568082,0
98,0.48506895558457264,-0.09931449481840447,0.2907953050348853,0.14129233550604173,-0.1958344925306633,-0.7442935252951657,0
99,0.6951763731709922,-0.10357085709920645,0.14103052227864812,0.1438087176068101,-0.19889602564366207,-0.8023616413664099,0
100,0.6258643746577489,-0.08848437840644316,0.23139575974842588,0.1492421327573534,-0.21062180304024328,-0.768590639689508,0
101,0.9018473869436977,-0.07333162993545403,0.01641227973929449,0.36663934151207583,-0.037897949919622295,-0.8030124233099208,0
102,0.6247112718631838,-0.09124588057786714,0.2343578336833327,0.4691156434879008,0.00019569729241889327,-0.7210053565270274,0
103,0.9525209208476085,-0.054583497865876116,-0.022051934593981734,0.3619033012537368,-0.061736097804020014,-0.769045089630896,0
104,0.6943631960454147,-0.13175643241244595,0.1054164482559964,0.22729668863377256,-0.059430399752685735,-0.9390723134554135,0
105,0.6944043291768142,-0.13169465342013462,0.10545416606617257,0.22731536713893324,-0.059307185556046436,-0.9392594154930466,0
106,0.7532727928553381,-0.18874551376947749,-0.0465365467675511,0.36004587550419825,0.042034752963595365,-0.8744311304389841,0
107,0.9342072305679453,-0.023522402472963982,-0.039656902830709134,0.6501607331398945,0.21420508328702123,-0.7397659602337524,0
108,0.9342720951584376,-0.023426698343841864,-0.03963519779112254,0.6502497902327209,0.21452869727943666,-0.7400820348123806,0
109,0.9781914486203055,0.2345416913221643,0.10311659202497708,0.6673946105210175,0.4913141570594589,-1.0526716778196177,0
110,0.7070069189886302,0.34429700453925044,0.6097136837464447,0.7051287233190473,0.6035631264881236,-1.1328282685443591,0
111,0.8084671084206645,0.37827180913879294,0.5044575432665476,0.42512394689400174,0.6085881271879081,-1.4954619848846191,0
112,0.7667713012854366,0.49961657748589505,0.8243905839479058,0.5682002195922882,0.5275539000935898,-1.2436041081230924,0
113,0.6630903347110281,0.5251302647987623,1.0188469180447735,0.7286692733484676,0.7721425798470505,-1.4253895381580899,0
114,0.7189468273052565,0.548890059700382,0.9950302154821763,0.846757752019415,0.9728855358947553,-1.698108080904708,0
115,0.7912533643002333,0.6198313233715403,0.9675084183966708,0.8422876865153054,0.8201908707955838,-1.2896407034419808,0
116,0.8034278458097285,0.6623952764343399,0.9398558656289064,0.766936934405178,0.9946924151475036,-1.648670155422922,0
117,0.8816888915842291,0.6752169280702336,0.9236842560334538,0.9458242339477453,0.9618204632334723,-1.422235757471693,0
118,0.879486704597735,0.6796684887272826,1.0131226416208297,0.9725752333416204,1.0292649018727622,-1.6635890419047294,0
119,0.875468569173209,0.6850010485339468,1.0409937081025205,1.063905960798078,1.141228931061578,-1.985142904680353,0
120,0.9032782520374714,0.7684039917316976,1.2323122305894827,1.134514722919937,1.1637694251902435,-1.9749081449551782,0
121,0.9334409470587426,0.8377181951107104,1.5011763937369789,1.106911454769021,1.1237177546796646,-1.9272599426721195,0
122,0.941684223500455,0.8649247611468713,1.5609589703393187,1.052643897293989,1.185392558717152,-2.2395166856552153,0
123,0.984991565051732,0.9372227814308258,1.8774175260559922,1.0057699220243776,1.231064470410654,-2.5685997404169987,0
124,1.1217770971472731,0.9636168726366154,1.988022812830861,0.999036906173561,1.2124437914662687,-2.552454134775366,0
125,1.1105185294385702,0.9600347985696788,2.077843095832284,1.0065594158200093,1.1897473512939065,-2.489564766863059,0
126,1.0307977714414278,0.9571160225497388,2.060262519654772,1.024110115925455,1.1709674294182233,-2.4363156455435484,0
127,1.1412478205549983,0.9822124173256641,1.927279665952556,0.9469450732049393,1.1825321887374787,-2.528354737637349,0
128,1.1279779745893121,0.9600520861084687,2.1393702180688376,0.9509700067148738,1.1460395854523768,-2.4983570457298545,0
129,1.0971687903270548,1.0249787242339055,2.1236529390662526,0.9847449619482792,1.1866195300532818,-2.5679147378826097,0
130,1.165685683588302,0.9809997105090721,2.09756682035416,0.9240392424264968,1.0929553742809381,-2.52486997929969,0
131,1.1726628730912754,0.9767331383744315,2.1709800579457346,0.943208465737193,1.0162575811876944,-2.532385331391296,0
132,1.1302109936275102,0.9917104160484167,2.1956781171674185,0.980635781974459,1.1088994847737768,-2.5443178573705016,0
133,1.115595793630437,1.0044271168053416,2.265363325516963,0.9867844734587485,1.2331107009105156,-2.315036780597054,0
134,1.0918719306153133,1.0033643386962416,2.124940288956911,1.0172624560290116,1.262995999346585,-2.126815631333375,0
135,1.0658210557205874,1.0122567925622104,1.8371662054006264,1.022969517817856,1.2368964750186693,-2.039979551214361,0
136,1.037671769263694,0.9994101695594847,1.9907115707922645,1.0471953132074598,1.2731168386956622,-1.7243802961568608,0
137,1.061126991820458,1.004958483646324,2.023650994179393,1.0642267771224254,1.2446686365607103,-1.5974046927918244,0
138,1.0511632703877214,1.0554066426307835,1.7254002374694521,1.0322943460522422,1.1616517500064123,-1.2054652118635545,0
139,1.085258997652502,1.058417326707748,1.8974618553975284,0.9887852336571095,1.1886266024538903,-1.5741433976257497,0
140,1.1158201948196218,1.0686009366351217,1.8723900268036717,0.96732978116471,1.1135605950055742,-1.218500153549151,0
141,1.123256014021366,1.0066662395444181,2.170952415982834,0.9678664777171351,1.1917295822839276,-1.3810433869227738,0
142,1.0703385720582579,1.071080804576752,1.7267010944586603,1.0220114371506437,1.0755997108670372,-1.0320699810161433,0
143,1.0285596899883231,0.9960312877951704,1.3284520197091718,1.0412269507668612,0.9595878243866469,-0.6420427447885505,0
144,1.072098029615473,1.070962793113292,1.6320955541833386,1.0389361104103934,1.064606601226365,-0.9774651305987874,0
145,1.088596246227286,1.0537356517651844,1.5265193583971675,1.0469084505020676,1.0213637535501996,-0.8440250418210068,0
146,1.291319960644468,0.8219653521515449,1.400304448840223,1.2678311616450102,0.8544159449716641,-0.7428745711750347,0
147,1.3757004449935781,0.8140303638798471,1.0079300056056324,1.2446201536732826,0.7301528724931844,-0.7243837151753547,0
148,1.2629584183304814,0.6904778659324812,1.2453596839932484,1.28100648369974,0.7803179258727002,-0.7955667808593915,0
149,0.7926349622304284,0.9570813906859312,1.1137493294208216,0.8930115452250962,0.8670468175995951,-0.5882381477984966,0
150,0.6460296972062894,0.9991686757644751,1.3929494464356833,0.7660449934544777,0.7539560229744672,-0.6973717291239813,0
151,0.4799814747105006,1.01165694035996,1.4233245238761663,0.7243557681678694,0.5086170765617141,-0.35373698699676054,0
152,0.7083292789015965,0.7699888504327451,0.6611677215596141,0.7542303443524493,0.8157351703368417,-0.6275717610936611,0
153,0.5432108911669659,0.439593119984383,0.2223488058023599,0.6409474323406491,0.5437833084428821,-0.33142754181032835,0
154,-0.213679130216878,0.8842799374940024,1.5431458387065207,0.35378836427641547,0.26390684868088715,-0.43401062891561365,0
155,-0.2492440582301813,0.6882893440326964,1.588216836537742,0.19911362382411638,-0.0851775974481709,-0.09105338351430672,0
156,-0.20127693708640312,0.7433248378149693,1.6298386230850512,0.3449028248084803,-0.032313073346816365,-0.06149367804788047,0
157,0.3838778972165066,0.11014469964283326,0.07236101407071138,0.29757736667805446,-0.04739473131421054,-0.09104665509027376,0
158,-0.27729547671695726,0.3077550130358817,1.7401735294614578,0.17730785854851447,-0.024105497954602234,-0.19400958543812666,0
159,0.45002254105296813,0.11854052495620081,0.04076302581021202,0.17539158391363638,-0.04895998762059716,-0.29465053869084773,0
160,0.49335720771793506,0.4847979092273616,0.5962598039176933,0.2758649243812426,-0.04880491900178769,-0.1965826381252207,0
161,0.2433715150171932,0.5041898130878951,0.836727403436559,0.1899406450215963,-0.04484913721847066,-0.2484041516037576,0
162,0.10468072892178733,0.4940751640506182,0.9129536935598316,0.12861700940872173,-0.018042695363070915,-0.3680355306408094,0
163,0.01451864061268562,0.49233495565795804,0.949983984714722,0.020044740585699744,-0.021157736125733777,-0.5126565658909443,0
164,-0.22719919495705546,-0.00852761566718506,0.8814450523762448,-0.16839718259313743,-0.1486788032820341,-0.8000805350588007,0
165,-0.2133375492543483,0.09344447560259035,0.8584717938172474,-0.18864817992869556,-0.07672990453695253,-0.8783239670743087,0
166,0.06149842211731491,0.4214890798221304,0.8359633573109104,-0.09368765910549195,-0.07679998454739854,-0.6322433411689863,0
167,0.1469303149469308,0.5266475288949358,0.8670354431646332,0.04400551276421845,0.029344232132122887,-0.5339783142674994,0
168,-0.23339178618097078,0.43087492670892086,1.74956906946432,-0.11395045413458181,-0.04364781044107771,-0.7228524861277982,0
169,-0.28290058830536086,0.2551811564055033,1.7287974700835909,0.02575058884820315,-0.03015809202114958,-0.4124302645624546,0
170,-0.2291931605778149,0.3361970061893943,1.7591730346545897,0.1433475264656038,0.05500011541627729,-0.3916160087031954,0
171,-0.30693689623786075,0.3134231510427817,1.6207589462159595,0.2419027624415216,0.051321578363096344,-0.22737327962351128,0
172,-0.25146157060848806,0.9996197733920582,1.5650824713065359,0.25824257134414946,-0.031061526852368206,-0.24772458259403526,0
173,-0.25479138557178327,0.9728487438711331,1.5867998987806022,0.2401535278838617,-0.06298851987170291,-0.18543886167584406,0
174,0.10403242657530641,-0.12970887420104632,0.1063081509292542,0.06410168185643289,-0.08459584618082187,-0.4385784334182138,0
175,0.0731230457082855,-0.19581760525425568,-0.035549303399362034,0.1655750335102617,0.06768572048573522,-0.48998690034426307,0
176,0.4215026252590135,0.13367593898575744,0.1354673923793911,0.4255575731756588,0.4678291901897099,-0.7633063457773653,0
177,0.5856472607224823,0.6121311663035673,0.7006160820390934,0.6336349539506992,0.3752701268990304,-0.34003899204491617,0
178,0.7438229134127563,0.7114985284706588,0.6563497648940916,0.8204244895142127,0.7738371046160661,-0.6246609792887365,0
179,0.5074269268105149,0.7278952564679185,0.9466850476170988,0.8055145855747566,0.6042994198347978,-0.34776779036186095,0
180,0.6120805761124765,0.8829353440115596,1.1821332998534129,0.7212769227637874,0.5850850725077298,-0.4505706931501271,0
181,0.6823454908005522,0.898007908142606,1.1840648388292583,0.7662807401058656,0.6380056268342282,-0.48476475358787663,0
182,0.7735154491464721,1.0139784596918398,1.4353962189998295,0.8523863029247206,0.7127892418226998,-0.4502558711237661,0
183,0.8225651394018426,0.9544520066904489,1.2829594076772513,0.820601406626825,0.8159378949985587,-0.7416581734660294,0
184,0.8530129499815656,0.9638186221580429,1.2089546417187789,0.8883278762392595,0.9067034717168817,-0.7292777609943738,0
185,0.9275475023633751,0.9520754955753467,1.11528954965793,0.8385449913890995,0.9184225604488908,-0.8372661411943784,0
186,0.976886934374757,0.9004381500293972,0.7672409210346116,0.8321613138992966,1.023039243874082,-1.0686760508123543,0
187,1.1539704980222563,0.9306993672978221,0.5095905366020941,0.804953842933697,0.9611540403992255,-0.9913925962966725,0
188,1.1396967635565642,1.005346103859457,1.0888421235107004,0.8726028506376149,1.1060547541076367,-1.1851477911183326,0
189,1.1141379642846754,1.0718514399366281,1.7348435028582818,0.8892596692324869,1.2828370967640392,-1.7500838064206248,0
190,1.0764354867086152,1.0491287525296071,1.4932185654292753,0.8662951016598086,1.259683300081549,-1.6801543822157572,0
191,1.0950301944326037,1.0482790501039234,1.506280266015256,0.8798934980608396,1.2562725206415803,-1.5968588785193927,0
192,1.069957773096098,0.9974935622430325,2.1069300885465077,0.9648729137971436,1.2649961572143351,-1.6623997876301104,0
193,1.0647449678645335,1.016247813923669,1.7832222408797582,0.9219508613805644,1.2265020071437727,-1.4215693923396904,0
194,1.062435652753957,0.9959026960291811,1.9912071018641517,0.9444412331654749,1.2682145741725372,-1.6322159924100788,0
195,1.1276841939128528,0.9765680837126466,2.274565210943756,0.9670376760976033,1.262501336976282,-1.9939545018313831,0
196,1.069504626278718,0.9880019002933668,2.0180826017948186,0.9630095444196975,1.3017661179233724,-1.720151954527464,0
197,1.0751382493566317,0.9956890892434669,1.9837548475391558,0.9481389955309216,1.3026543118271778,-1.725912207612875,0
198,1.0553011538809334,0.9846011729376172,2.004050608697803,0.9752262662546269,1.2743585764075587,-1.5856047208734738,0
199,1.0883937930255632,0.9961593313556315,2.0236507769457504,0.9551164762054609,1.2984300077498476,-1.69924941529498,0
200,1.0574318196198982,0.9786190455002475,2.0444230351154826,0.9717448475387006,1.2494392930003577,-1.4792109986491915,0
201,1.051887053402703,1.029219031667857,1.768505893413975,0.9230856093792119,1.2504411792566337,-1.5181680189249673,0
202,1.0647652338861355,1.046117499718452,1.5991737592513435,0.8846056728157132,1.1808508872628238,-1.3081030918924414,0
203,1.0304303980816119,1.0484367977588274,1.3052288562476009,0.9263035613600608,1.1929891927539498,-1.3361251614642837,0
204,1.0864708567207955,1.0173013194479263,1.1265352336311847,0.892637199056815,1.124292190249651,-1.1800896027466765,0
205,0.9990198664445876,0.9321818731708527,0.8398069435901918,0.8355334247607081,0.9763327465172184,-0.9092195495718398,0
206,0.971411202054878,0.9708210095405614,1.0977843325927448,0.8319772585990491,0.9089901801698342,-0.8183982521696508,0
207,0.8428702573419352,0.9836229495821058,1.2405780102193698,0.8590546935926634,0.8761074701774518,-0.6852630558226911,0
208,0.6363423440151997,0.9463747697256802,1.2110908096090258,0.7172351662227098,0.7534203716986367,-0.6574660768224704,0
209,0.5963877329090411,1.0094777828388346,1.3197780990288703,0.6760638646424266,0.6685785045530845,-0.5209701468375173,0
210,0.5245269017137492,0.7260139554229627,2.095989185233838,0.6587891787184428,0.5648671724995711,-0.32869148088723554,0
211,0.4893966725427603,0.9654720067744968,1.660875577953888,0.5792664938221137,0.6338213301935237,-0.5670213235920529,0
212,0.3002582558265453,0.72757428132031,1.8265563551156476,0.5914063320401051,0.6087625975632587,-0.4790629204787727,0
213,-0.12336544682910887,0.5195973853612287,1.682346365733718,0.06809959207283423,-0.0028568690842892043,-0.3219974474654698,0
214,0.08761869754904673,0.938931862009407,1.4021484763896226,0.3324424286991032,0.1071595269771243,-0.07190458517758963,0
215,0.38672662241413464,0.7998148477609778,1.008223323390561,0.40898111070954907,0.29615194118900195,-0.33860307981792787,0
216,0.5043121700956837,0.7900733558730931,0.9051483517509162,0.1819451944533097,0.17272375469531584,-0.4817539278060066,0
217,0.2302863634360961,0.8617480494470495,1.0669360667958168,-0.01634980616911946,0.19914133620687288,-0.736397467532976,0
218,-0.36020904675328763,1.0729453699010043,1.246669160783465,-0.16611983267897573,0.002275850847573934,-0.7138946740535379,0
219,-0.3346340491792336,0.8373078933437555,1.4269833657057902,-0.13441124552373138,0.00776934515326794,-0.6785385486197962,0
220,-0.2022468419028973,0.33010260916878603,1.7243784528957018,-0.11656506050803996,0.01600600171432944,-0.700949255246557,0
221,-0.1392420886161308,0.5887420936777287,1.6576350750278397,-0.04477822049602594,0.023171683114283265,-0.659531344901633,0
222,-0.1220136381350028,0.8343118672525679,1.5712518538218663,-0.06146471170305373,0.0316753473927116,-0.66281012523858,0
223,-0.15385610336225283,0.411068393057086,1.83661282317787,-0.02085736558892701,0.0784403703577793,-0.6287213765881822,0
224,-0.043842760096580245,0.7894561396992893,1.4958079915515377,-0.04389816341317461,0.09865287164941922,-0.5823961382407411,0
225,-0.22141259448647746,0.9007653200458768,1.3911169082100936,-0.11993052706179734,0.03575233328790668,-0.6773889445042949,0
226,-0.14663659450073016,0.8891237454579731,1.4223162167262833,-0.08946820756985616,0.02209925305778673,-0.5891787571039588,0
227,-0.23722858811888903,0.2882943736495145,1.5935079245481234,-0.17500011880513694,0.1090726443541919,-0.6676397779979093,0
228,-0.30805855806846244,1.0128187398888715,1.300078480550764,-0.08752987906636421,0.05037726865390128,-0.5767663622448598,0
229,-0.046046690407890084,0.8621737438988537,1.1691127853986758,-0.03812596542773989,0.10937110673861997,-0.6094593652490645,0
230,0.3056573323471375,0.935989119455139,1.0302795388017474,-0.011730091941682126,0.24627746145599463,-0.644787143667165,0
231,0.4186440932811316,0.7767218944341754,0.7551006592023276,0.07141722244695514,0.26055781760332414,-0.5582577646262529,0
232,0.28241593789758096,0.853821520636853,0.9546725869214355,0.3712973499592472,0.2566555343714744,-0.15058701565264906,0
233,-0.20254155584231592,0.3010580411996502,1.7053881143992373,0.10086558047926418,-0.07183076148053347,0.006672823161789127,0
234,0.026244619467725862,1.058143265777411,1.3641673973582993,0.43433119466516823,0.32248195227091037,-0.27399029710275546,0
235,0.3517146830714022,0.8450175718074018,1.7452864395349106,0.6032089731122159,0.5696204092082551,-0.3855641373000454,0
236,0.532631250651176,1.026614523439166,1.4504327259299774,0.7408582355504028,0.7211969527085893,-0.36229674185943106,0
