62,[(168.97463379872264, 173.7623035326007, 162.75100721727645)],[(164.38107025049248, 171.77371835384497, 21.448277938548)]
63,[(171.15411222919235, 171.61310306098915, 161.99351311985558)],[(164.07204374423515, 171.2879515545251, 34.92531456841446)]
64,[(169.6869437891815, 170.992588950075, 159.30399833826002)],[(163.30823537930576, 174.8626362052157, 44.08936182490386)]
65,[(173.21329623947543, 168.5653579157655, 152.7470263088207)],[(163.2776283466825, 167.1784107586163, 53.006148774337746)]
66,[(178.21982691693785, 167.3791907177531, 170.87746454962755)],[(161.0827728056088, 168.530618976482, 62.83576792661755)]
67,[(178.01495408422804, 170.74084520702314, 173.82962040442624)],[(157.78354968179625, 173.19418547096535, 71.86514485073)]
68,[(174.36456283328062, 172.2682427246234, 140.74729272428786)],[(156.48518550460665, 174.0001187963208, 66.88223177556067)]
69,[(172.3636946329879, 171.0318921053174, 124.41101520790626)],[(154.076258117882, 176.92212259475613, 66.001567208569)]
70,[(170.68561783828596, 173.98930141544176, 115.03085909629753)],[(154.33109109746292, 173.60970643832985, 69.39791011099928)]
71,[(169.06803543180703, 177.90105239407455, 90.99887764100801)],[(154.85141019484266, 166.16779631871177, 66.41519679144415)]
72,[(168.61867965219565, 177.11912771649975, 73.03194120864218)],[(151.87692736132223, 168.77684583472677, 70.76298081126987)]
73,[(171.14614462983857, 177.0665570250276, 63.56519880475658)],[(151.09471399377352, 171.34409683777073, 70.47359531133986)]
74,[(171.2302085983444, 175.78477923407965, 67.08509829472936)],[(150.14715484815343, 169.73898301693103, 71.71689074906007)]
75,[(172.6589492081625, 176.55319534671642, 69.98117455260005)],[(149.90093740332497, 171.32299336778786, 74.17398931698061)]
76,[(173.21391034853565, 174.37144388888473, 75.02914309488459)],[(153.00462350399872, 164.6571780211974, 75.27285866319993)]
77,[(173.39231768729297, 173.80390859908908, 69.39920130412372)],[(154.44681444544236, 165.89318746121972, 76.10899585331947)]
78,[(172.47478607902252, 175.79356182197668, 45.52282156538698)],[(148.5481738439771, 175.54937186475422, 74.38056090976124)]
79,[(174.25011688265457, 173.55438214536298, 36.13617229211237)],[(147.34540320168122, 177.95185099923629, 72.80867812946437)]
80,[(174.4641746648475, 173.50751744569385, 61.892106309529815)],[(152.48196480588607, 167.44840477810664, 74.9550629597514)]
81,[(176.08538960593907, 174.9388656162059, 67.66387866691136)],[(155.09702266041708, 165.88777451377467, 76.97019440207714)]
82,[(175.19337411061284, 174.71488551706534, 67.4238445170598)],[(152.5964603479349, 167.67852819178313, 73.83692634660333)]
83,[(174.42464156264631, 173.34739413439053, 63.35996775042283)],[(153.89396795346292, 164.91298097833896, 74.11815385311155)]
84,[(174.7824920491406, 174.45958220308034, 70.05115485826279)],[(156.63255481612904, 166.7707627593916, 80.63995329264759)]
85,[(176.93867927494026, 173.54486392962195, 58.820777395997354)],[(154.04923116119284, 168.6634517707357, 78.20477390820828)]
86,[(176.11872798441354, 175.50811015675842, 64.93202822066344)],[(154.29595104737803, 171.72021026067742, 80.2960218092161)]
87,[(176.81205841795776, 176.56548676120602, 78.98069180961454)],[(153.4730673312333, 174.5052098586267, 88.20482005143342)]
88,[(176.67644981113702, 176.80158087169693, 81.14618385867496)],[(153.81768926998006, 174.84307092431126, 88.77103783318825)]
89,[(176.55856103112131, 176.95449839368203, 74.95499533771022)],[(154.94702131283725, 174.56872072983603, 92.72101260505971)]
90,[(177.95073204435656, 176.7695490986996, 60.225574581022485)],[(155.00778727316595, 174.87540990933903, 96.31151158436828)]
91,[(176.28061378007715, 176.36206098385392, 57.291000123643435)],[(154.04344586205886, 175.14472007010596, 90.98042694134713)]
92,[(175.66473049551757, 177.06548285384255, 74.74841321373734)],[(153.02110381330408, 175.9143832956474, 90.38044651855382)]
93,[(176.0028986745342, 177.4854319718319, 70.6355732937271)],[(153.15420260067322, 175.95369337222968, 88.4763437525823)]
94,[(175.98667274549237, 177.64955681541295, 70.90666758684318)],[(153.43215173003074, 178.76952851330833, 91.20266652210661)]
95,[(174.57959126075437, 177.71956691840688, 80.41877948087993)],[(154.65405491320288, 176.27352905514982, 84.13480304380124)]
96,[(173.55432529738866, 178.07135851186888, 81.9919942006303)],[(154.89044072139214, 177.31675545854017, 87.10618322413899)]
97,[(174.22285881784262, 177.6623583277329, 91.86108762732925)],[(154.57067864210987, 176.51898897098596, 84.61861849674311)]
98,[(174.1096772031648, 177.65511136048022, 77.64147237740096)],[(156.09129456065696, 173.05913589008688, 80.28847901782655)]
99,[(174.2968847701228, 176.11226574088914, 73.31383189607311)],[(154.83139593784418, 168.37673222053715, 74.28476931467374)]
100,[(171.87196167365232, 177.66020524435683, 72.66149388764553)],[(153.39657492572482, 175.17230607670206, 71.7253019195639)]
101,[(171.1901846628505, 175.92374946768032, 77.83916409660483)],[(156.22290458367854, 169.1939898118714, 69.9814008115872)]
102,[(168.28434532237097, 178.04445619115486, 83.4649270152482)],[(154.68036506905014, 176.38111150690108, 72.33883383443106)]
103,[(168.02723908496836, 177.18981340756483, 90.9811580351481)],[(153.566464135787, 177.00109320227006, 72.8010251089004)]
104,[(170.60230994950786, 176.3594512446419, 92.69674163390475)],[(153.3760297453182, 176.4583660475927, 82.64482399269605)]
105,[(172.8013649273407, 174.57821590202173, 89.26021173203335)],[(153.56828879949424, 173.43967004860633, 84.991852227281)]
106,[(172.6507251582374, 173.92041229465403, 99.04816487082286)],[(152.79439823666547, 173.92313553024803, 82.84077334770855)]
107,[(173.08749961300472, 172.2876913328231, 114.7914408507838)],[(151.42726531503465, 175.19751820798047, 77.4650939219397)]
108,[(175.42734726994763, 169.76935898389323, 114.95246900233843)],[(153.1172135607224, 170.05404204943122, 79.05589303398715)]
109,[(178.01443255516628, 167.89357544711572, 125.09856376767142)],[(153.2225060557021, 168.50017858413085, 77.35190768047568)]
110,[(178.59205562254357, 167.3117176250018, 143.01950573945513)],[(152.079498922443, 171.65569814765828, 64.51903806670272)]
111,[(174.55243857685994, 168.32577753813652, 155.46243038127295)],[(154.34717541465645, 172.59837939842276, 58.11430352409356)]
112,[(174.7636501808981, 171.56433062385332, 158.10765534019293)],[(153.5496436612132, 176.12185360060363, 48.342100367568044)]
113,[(173.9387325993217, 171.7917442169759, 166.90820752922826)],[(153.84502569181254, 178.1757504174849, 51.85941002734036)]
114,[(172.15657313668785, 168.23731122179086, 178.41924440522476)],[(155.07586267321577, 176.42854817110208, 56.35896827100583)]
115,[(170.94476970984667, 168.30838836924755, 172.88220640835436)],[(158.39665270598087, 173.70804853042, 53.942209692477505)]
116,[(173.8742976509801, 166.7610725323011, 171.50379128221428)],[(159.74959197243666, 169.72252715231605, 43.656392344864344)]
117,[(169.6426977935969, 168.31194722733835, 173.64968859269274)],[(160.10623302930398, 175.3094653745624, 43.86813247725251)]
118,[(169.18159451175927, 169.28516720523692, 176.70628324935043)],[(162.74306500760989, 174.2573573829146, 29.69531329844582)]
119,[(169.20108903425017, 171.4533549410223, 175.66274058884727)],[(161.22406883369786, 170.7519100857461, 12.631829952899857)]
120,[(168.7811160070539, 174.06030101983134, 176.31424982632973)],[(160.25064394572397, 173.81726905073697, 15.880459890195546)]
121,[(170.05824620863396, 175.148638559285, 176.08948011404465)],[(159.3644721207118, 173.53221890716347, 12.905659763525318)]
122,[(167.6589360019182, 175.42483181519984, 171.83296354652842)],[(157.74993991354467, 175.37335152045583, 13.16982025424834)]
123,[(165.91430532046027, 173.50787639405456, 170.3002576690175)],[(158.4776741460742, 171.39028200794567, 7.018417691303977)]
124,[(166.25637744208916, 173.89881843151585, 171.60889786239525)],[(157.530407270495, 171.0946261827902, 8.692780500549564)]
125,[(166.1436620746911, 171.19876016104075, 171.21910596046507)],[(156.92499045283475, 167.87565631349244, 9.981717170600701)]
126,[(168.91155340013165, 171.45259857238167, 169.6562770345108)],[(159.9277384860116, 171.21452201181066, 8.98122876248553)]
127,[(166.92391540663166, 172.5980838831339, 172.1172587945086)],[(160.41085124616725, 172.61933300384996, 8.474753734844347)]
128,[(168.14580241779328, 173.6825882690921, 169.45017230683192)],[(160.01961586541347, 173.68055427142616, 13.110023624621236)]
129,[(167.81976246147036, 174.04556543832425, 167.13570303863492)],[(155.6541261525512, 174.15664153325335, 13.975521465581494)]
130,[(164.67867098043476, 174.69444766515218, 171.57436880274315)],[(158.11072836188663, 174.70945009284907, 15.105054715563199)]
131,[(162.5323570589932, 174.70314718877788, 172.4911754262172)],[(158.5145406361093, 174.82610575077, 16.58177486697245)]
132,[(161.1653234683071, 176.11477835427948, 165.84670898543635)],[(159.47131069619195, 174.82490178400667, 18.49149163818577)]
133,[(159.84098448564828, 176.66756549149102, 167.87866240174813)],[(159.67933256186015, 172.64468436181534, 22.79457447886698)]
134,[(158.2498553857909, 174.22017953699296, 160.1896603965873)],[(161.02781666732125, 169.30165571179015, 33.6123432876869)]
135,[(160.14425980820818, 169.0308267458235, 156.65109114951892)],[(163.6741957867614, 166.63234912551928, 32.809051937463906)]
136,[(153.7962608135243, 163.88167006153293, 145.53670858203083)],[(162.57316137955146, 167.11217046346195, 36.787692245959995)]
137,[(154.15453658095814, 163.74072918708498, 150.72488825491465)],[(162.16581449008535, 169.75704146848986, 23.703542850446297)]
138,[(154.19131007134067, 157.7350569924847, 139.6547225077372)],[(160.25022985416842, 166.74948165734165, 30.289126047047123)]
139,[(155.42540475119262, 158.98235090837872, 141.7389426148612)],[(161.52523556702985, 168.14182243666386, 26.060918171397578)]
140,[(156.0197263363558, 153.2033106415678, 134.3243622274794)],[(162.7440239716149, 162.30617512523514, 39.39712537864932)]
141,[(155.36179500061832, 154.19853235329433, 132.81925681980414)],[(159.76110573400013, 160.72161844904198, 41.990520462531826)]
142,[(153.48969915366922, 149.3928960883966, 125.33133454554464)],[(162.9783752567853, 155.74839872236186, 58.846766122742864)]
143,[(149.27559926510068, 154.58793050976533, 134.46451388041007)],[(158.77920371020363, 159.52541297742437, 49.34117835208513)]
144,[(150.41965949539167, 144.2992686036919, 123.81231296238184)],[(158.37657465564524, 151.59225727007043, 57.44771355534937)]
145,[(156.32422502320895, 142.31500373096216, 115.7628070311144)],[(149.02255197468097, 150.2240809152445, 46.519472648828994)]
146,[(156.9164117549134, 136.07308650376885, 110.9599112530099)],[(158.83587627393362, 144.12907646111017, 63.63533597559309)]
147,[(154.27551610788578, 130.79570967423686, 104.79245524462776)],[(144.71014462801284, 138.66340465987125, 57.67193460099194)]
148,[(163.3473441040193, 124.00297314655911, 94.84691204462409)],[(148.37491426802782, 135.6822088526197, 61.06650542545108)]
149,[(159.56740542876875, 123.69263894985758, 97.09588748153192)],[(144.37014244429284, 127.89893587716143, 65.55883610533938)]
150,[(158.95255163000874, 118.6598231554468, 95.2695731724811)],[(147.61972815475417, 126.66649914946547, 69.16814468943801)]
151,[(165.39361598086808, 115.9418634707624, 91.56880055805684)],[(134.8055293144281, 122.62522213022841, 58.71872369467373)]
152,[(168.66194151313675, 115.97798168174606, 91.33149201501328)],[(133.26332742401894, 118.30934670150144, 59.915021011712554)]
153,[(166.20451358176823, 115.55349709747225, 91.71498101101787)],[(130.4752166723237, 110.85662661063904, 66.93235396443798)]
154,[(155.86017147777076, 112.98563661668254, 98.0831163309452)],[(136.8182109316608, 109.24984883007387, 72.34385200906972)]
155,[(160.62178620086348, 115.55947198716522, 95.61775193867165)],[(134.90930620063978, 115.25945191414709, 65.505588643899)]
156,[(154.36814281972696, 114.62391851608373, 97.00303727231135)],[(120.5493910631103, 109.46582597912658, 59.76117024538621)]
157,[(147.55813428088194, 114.6400109687502, 100.24726410627783)],[(127.09013928010816, 111.93873695921775, 65.22143160841546)]
158,[(148.26725246408577, 112.06864572733959, 99.30965624679831)],[(113.93113376146464, 101.76215487126943, 62.94116690103087)]
159,[(141.6937966958343, 112.37287863399375, 102.61021423794163)],[(121.79500344575042, 105.49896486276994, 68.27526847265864)]
160,[(147.8689704417995, 114.12115024528359, 100.35468240338213)],[(132.799773008739, 111.94650448424532, 70.07696358376968)]
161,[(149.0164285224144, 114.66711975187323, 102.57127011489612)],[(121.66814406086667, 103.31450881761145, 67.9592776756155)]
162,[(163.64499102048785, 116.20411479732255, 93.03074274154312)],[(131.60107055368874, 114.04132030748347, 64.86104544117792)]
163,[(146.66309718439473, 114.2474200649058, 102.1228632824856)],[(133.58151179221608, 108.55386904252502, 73.46680699224775)]
164,[(162.89809004814467, 117.25585111682912, 92.7278906211081)],[(130.2520372561011, 110.7618390634148, 68.44866427448197)]
165,[(149.8591523691619, 113.86015360729344, 97.68439802576965)],[(124.30820658329075, 113.05550845537232, 61.20213852046068)]
166,[(149.86088066987756, 113.8631633137777, 97.68543417445947)],[(124.30896914916094, 113.06123960081696, 61.19608944602744)]
167,[(149.83811244449444, 110.5199339184166, 92.91560445938414)],[(129.9585146291891, 119.10472118759974, 62.730026047843246)]
168,[(156.99322816724825, 119.50966852629192, 95.29648151682562)],[(145.6076096738306, 127.01143799976812, 68.90804765638941)]
169,[(156.9960269597633, 119.51488552168814, 95.29758998160261)],[(145.6114104711076, 127.02612450204919, 68.89812336597525)]
170,[(163.39430967041616, 131.76276403584214, 96.06151307123393)],[(150.81967620790329, 139.76840456451885, 63.03961234885171)]
171,[(149.6874781403864, 138.49306785266475, 115.71582525736393)],[(146.6818114207197, 145.35123289873943, 53.57876159767769)]
172,[(154.87184980534724, 138.5193260980935, 111.09477666548102)],[(134.49343514378725, 143.7326755680919, 42.356879863766785)]
173,[(152.54035715327834, 147.39664995703586, 123.90587397650101)],[(156.97758508369304, 151.92814026192826, 55.90260006304178)]
174,[(147.53798312837617, 148.82211299014324, 130.56721946372994)],[(150.37295976291236, 155.30451828512568, 44.074242029401425)]
175,[(149.21910947405433, 151.8615116743294, 131.45814291140053)],[(152.82357970653152, 164.4350012116524, 33.386867167224494)]
176,[(152.8005645921843, 155.15898854897736, 131.54699339148618)],[(154.04653909094424, 156.09302471044614, 48.540420402638034)]
177,[(152.75688251190368, 157.05967254856048, 130.91482132300712)],[(151.05170088600545, 163.12514435779553, 38.173576737887316)]
178,[(157.3899122573592, 158.73457320029428, 131.25506795869038)],[(154.70561755388132, 170.20736769493826, 25.197015248919453)]
179,[(156.3917625125497, 157.99671815249883, 131.70580624035264)],[(160.72885426758228, 164.7181238636865, 41.05347546262673)]
180,[(156.6060616410816, 157.97438439088168, 132.44832428838828)],[(164.09399196808803, 171.11112227004395, 26.7350430537443)]
181,[(158.31816768593882, 162.92588802099291, 141.62581640592416)],[(167.46036118127884, 172.32077059689655, 23.79641854240636)]
182,[(160.70741029030543, 167.01213404038955, 148.2547995720786)],[(164.68527537768335, 172.09503208377956, 20.98501823583451)]
183,[(161.2774467591524, 167.8350143147901, 149.087329456992)],[(161.83664301260862, 173.96652654942488, 14.745632783747597)]
184,[(162.30005534961703, 172.50818958008077, 161.00829313297382)],[(159.9655843627438, 177.00087275926708, 5.560412688124157)]
185,[(168.32719716264847, 173.4466625922788, 164.71949615294946)],[(160.80461080057685, 175.36477867198437, 5.485533319418054)]
186,[(170.05886848648632, 173.36460777042916, 167.0426061335173)],[(159.7779596366605, 174.47092148212965, 7.471642744729611)]
187,[(164.0278582156233, 173.86465125667453, 169.30744932171515)],[(161.35037204797536, 173.33727901623752, 8.558204563640162)]
188,[(168.78448016260205, 173.9655856294309, 158.3120112595085)],[(158.79169513141477, 174.65045826730903, 6.506794877278267)]
189,[(167.97153185974696, 172.61303515390773, 169.5743649391716)],[(158.8236924163451, 170.2036853053042, 9.058602548694232)]
190,[(166.56422515466105, 176.2597411988948, 171.33354879682219)],[(160.93861528142125, 173.42063484067523, 5.421818386798558)]
191,[(169.99614521721477, 173.95468488309075, 167.8495080779439)],[(157.68759768338145, 169.89469114392506, 8.580560507184643)]
192,[(169.7898496955848, 174.1120807578391, 172.50400009867303)],[(158.21486670606444, 168.3981532979754, 6.9123516605250765)]
193,[(167.55297401367562, 174.4460337885594, 174.04113877389358)],[(160.6668662615995, 170.85218617963773, 6.847787762773422)]
194,[(166.58045808335024, 175.45239906933818, 176.06999998959787)],[(161.0840124486934, 177.10887912572983, 15.062437818012892)]
195,[(166.02519636818712, 175.17828842662294, 172.1598557899809)],[(162.20202453534336, 178.13174526459994, 22.05471039709118)]
196,[(166.10481251400589, 175.25185596162473, 166.26096143247617)],[(161.67584077813066, 175.9887141824288, 22.446307834795736)]
197,[(164.62485399095542, 175.32054121124148, 167.0377878750758)],[(162.9498119231467, 177.93530569890083, 35.22976358385213)]
198,[(164.5470885495798, 175.29481339453508, 168.4497359581007)],[(163.95309333903154, 176.2254081628493, 39.91124734957708)]
199,[(164.43724444319233, 179.06277252564897, 155.09270600594652)],[(162.08760100680797, 171.99165358030973, 53.31741729494754)]
200,[(166.7170790223604, 178.92221208373113, 158.9075317283503)],[(160.91367478575518, 172.35016871691664, 42.83217879163785)]
201,[(167.73344936397314, 179.31210399249548, 164.39022403854716)],[(159.5288308049408, 168.80185970878037, 52.831038843306544)]
202,[(167.85001125299036, 176.20676802075633, 176.4012905564368)],[(159.69760991882163, 172.68044691967427, 45.64488647987245)]
203,[(165.42605558029652, 178.53074374961724, 156.00660017034664)],[(162.63378892711478, 166.87060671822402, 60.66791791565822)]
204,[(164.11451819837893, 175.14848617826414, 142.83866386722912)],[(163.33444382242587, 162.28132328766463, 73.02049515716155)]
205,[(166.23272391862068, 179.10314920630105, 151.836111926448)],[(160.33331540254167, 165.9156618961648, 61.03747541041206)]
206,[(166.15380507688764, 177.9171290251241, 148.03698436901314)],[(163.49764252731308, 165.73527478763594, 64.93645212732616)]
207,[(175.0537681183616, 165.8261253227377, 143.82612774309888)],[(173.5829470774896, 157.38639221223238, 70.67931604962638)]
208,[(178.26456103165282, 165.29843449655212, 135.11465722548655)],[(171.96226242648785, 151.3693466083317, 70.09831596112306)]
209,[(158.64142312113862, 173.96998050449108, 137.34814233246541)],[(158.74468162810612, 160.9580853512002, 69.09264125752786)]
210,[(153.15877336793238, 172.1504845732066, 136.24909326291709)],[(158.97322746467108, 155.91923221874188, 78.28737157374614)]
211,[(145.5797310656138, 176.9788848041564, 148.145161504062)],[(150.51007701144607, 151.7900336207141, 70.31115284059295)]
212,[(138.99468372873685, 176.54992525701556, 147.9593855910526)],[(149.85538909901288, 139.61682766941456, 83.23209790902051)]
213,[(147.60639796800479, 162.30532199400113, 117.13792611955839)],[(147.6353529327826, 154.70173733039155, 73.54316918975367)]
214,[(142.00384133377662, 144.17111969150432, 102.47098533095327)],[(144.32879388463843, 141.2785227827812, 83.1177905142255)]
215,[(107.08888428236, 175.101355703199, 150.0289197639554)],[(128.45410398518447, 126.95867831881975, 76.44980104333149)]
216,[(106.2013154075008, 166.66834996719672, 150.55467251384644)],[(126.11279232915238, 112.42372831109913, 90.16015643051799)]
217,[(106.34968368760872, 176.0669206742913, 152.29250721824212)],[(136.67186472206512, 113.63425393103184, 92.70816214193425)]
218,[(136.58141008324046, 124.43924223352118, 96.66966208600091)],[(131.12633338068318, 113.05312578110423, 90.23672481430044)]
219,[(103.37008831834531, 143.90620999981485, 156.9165136484971)],[(122.8007547850426, 114.06582032143804, 85.98501371615495)]
220,[(137.2856310645901, 124.86763236763977, 94.38672594588071)],[(117.28186755707607, 111.52634219894303, 80.2562101047171)]
221,[(140.6557751339448, 128.8442126653874, 100.44682754917253)],[(128.1353838049159, 112.61853428594306, 84.6504098626147)]
222,[(129.24841612909844, 144.25335070707774, 123.28079340999841)],[(120.72552747711404, 111.21250711022239, 82.13559452317291)]
223,[(124.33449137540657, 142.59760578284084, 126.74949608323287)],[(114.07490041203548, 110.4563889465505, 73.72818488024653)]
224,[(118.25720976743477, 137.69926125967925, 126.34426870557856)],[(111.62036641006983, 110.35445896952669, 72.27020274648471)]
225,[(107.41632876178524, 114.19837290851314, 123.00985455090682)],[(104.77473448964689, 103.99408602271151, 66.94562779496911)]
226,[(108.86518248847634, 119.30012960101665, 123.23452185648313)],[(104.80852727475506, 107.78841492878088, 62.99146535989678)]
227,[(118.39326204288488, 133.81827646026017, 122.51295757931129)],[(116.08418727680723, 115.88453131848713, 72.1847921347873)]
228,[(123.62153409904312, 138.30820979022332, 121.32461156581597)],[(117.26047851875279, 114.44719742585404, 76.1996828752703)]
229,[(124.39935845490281, 140.08005762431836, 121.98332038556474)],[(106.32726765341715, 108.03471354206567, 69.24075569698645)]
